--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   PolyB(n=7)   PolyB(n=8)   PolyB(n=10)  
 0.0010 ,  +0.01811 ,  +0.00e+00 ,  -2.84e-03 ,  -3.47e+01 ,  +1.52e+01 ,  -4.22e+05 ,  -2.53e+05 ,  -1.85e+09 ,  +1.28e+09 ,  -2.14e+13 ,  +1.12e+17 , 
 0.0040 ,  +0.07079 ,  +0.00e+00 ,  -6.52e-03 ,  -3.17e+01 ,  -6.72e+01 ,  -4.36e+05 ,  +1.73e+06 ,  -5.57e+08 ,  -1.01e+10 ,  -2.76e+13 ,  +1.22e+17 , 
 0.0050 ,  +0.07925 ,  +0.00e+00 ,  -2.13e-02 ,  -2.33e+01 ,  -2.98e+01 ,  -2.85e+05 ,  +1.13e+06 ,  -2.60e+08 ,  -5.05e+09 ,  -1.24e+13 ,  +5.77e+16 , 
 0.0050 ,  +0.06747 ,  +0.00e+00 ,  -2.82e-02 ,  -1.46e+01 ,  +7.27e+00 ,  -1.19e+05 ,  +3.19e+05 ,  -5.01e+08 ,  -9.44e+08 ,  +2.45e+12 ,  -7.47e+15 , 
 0.0050 ,  +0.05823 ,  +0.00e+00 ,  -2.90e-02 ,  -9.80e+00 ,  +8.53e+00 ,  -5.67e+04 ,  +1.68e+05 ,  -1.96e+08 ,  -6.03e+08 ,  +1.65e+12 ,  -6.55e+15 , 
 0.0100 ,  +0.09571 ,  +0.00e+00 ,  -3.00e-02 ,  -6.65e+00 ,  +7.24e+00 ,  -2.29e+04 ,  +6.11e+04 ,  -6.27e+07 ,  -2.25e+08 ,  +6.40e+11 ,  -2.67e+15 , 
 0.0100 ,  +0.07397 ,  +0.00e+00 ,  -3.43e-02 ,  -4.31e+00 ,  +3.35e+00 ,  -8.09e+03 ,  +2.00e+04 ,  -1.09e+07 ,  -7.15e+07 ,  +1.25e+11 ,  -5.55e+14 , 
 0.0100 ,  +0.05636 ,  +0.00e+00 ,  -4.94e-02 ,  -2.47e+00 ,  -2.73e+00 ,  -3.71e+03 ,  +1.30e+04 ,  +1.46e+07 ,  -4.08e+07 ,  -1.70e+11 ,  +6.71e+14 , 
 0.0100 ,  +0.04447 ,  +0.00e+00 ,  -1.01e-01 ,  -6.81e-01 ,  -1.03e+01 ,  -1.19e+02 ,  -2.46e+03 ,  -2.69e+07 ,  +1.72e+07 ,  +3.19e+11 ,  -1.30e+15 , 
 0.0320 ,  +0.11601 ,  +0.00e+00 ,  -1.89e-01 ,  +1.74e+00 ,  -1.11e+01 ,  -7.62e+02 ,  +3.42e+04 ,  -4.82e+06 ,  -5.24e+06 ,  +3.61e+10 ,  -1.45e+14 , 
 0.0320 ,  +0.09676 ,  +0.00e+00 ,  -2.76e-01 ,  +4.13e-01 ,  +1.02e+01 ,  +1.50e+02 ,  -5.13e+03 ,  -1.36e+07 ,  +4.78e+07 ,  +1.63e+11 ,  -6.72e+14 , 
 0.1600 ,  +0.62770 ,  +0.00e+00 ,  -8.92e-01 ,  +2.72e-01 ,  +1.22e+01 ,  +1.41e+02 ,  +9.85e+03 ,  +3.34e+06 ,  -1.94e+06 ,  -4.02e+10 ,  +1.60e+14 , 
 0.1600 ,  +0.63146 ,  +0.00e+00 ,  -9.06e-01 ,  +1.57e-01 ,  +9.41e+00 ,  +2.30e+02 ,  +1.18e+04 ,  +5.04e+05 ,  -7.21e+06 ,  -4.17e+09 ,  +9.28e+12 , 
 0.0120 ,  +0.04291 ,  +0.00e+00 ,  -8.77e-01 ,  +5.63e-02 ,  +1.53e+01 ,  +1.00e+03 ,  +3.45e+04 ,  -2.98e+07 ,  -1.16e+08 ,  +3.63e+11 ,  -1.48e+15 , 
 0.0140 ,  +0.03357 ,  +0.00e+00 ,  -4.36e-01 ,  -2.13e+00 ,  +1.30e+01 ,  -1.70e+03 ,  +9.69e+03 ,  +3.99e+07 ,  +5.10e+06 ,  -4.33e+11 ,  +1.67e+15 , 
 0.0160 ,  +0.01936 ,  +0.00e+00 ,  -1.08e-01 ,  -2.04e+00 ,  +3.66e+00 ,  -1.06e+03 ,  +2.34e+03 ,  +2.05e+07 ,  +5.47e+07 ,  -2.13e+11 ,  +7.96e+14 , 
 0.0350 ,  +0.01617 ,  -1.70e-04 ,  -1.89e-02 ,  -1.18e+00 ,  +2.60e+00 ,  -7.05e+01 ,  +1.70e+03 ,  +9.86e+05 ,  -2.53e+06 ,  -1.21e+10 ,  +5.27e+13 , 
