--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]     angle[deg]     PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)     PolyB(n=7)     PolyB(n=8)     PolyB(n=10)   
 0.0010 ,  +0.01877237 ,  +5.2209e-04 ,  -4.6280e-04 ,  -2.9008e+01 ,  +1.4818e+02 ,  -2.5892e+05 ,  -2.2966e+06 ,  -4.7475e+09 ,  +1.6784e+10 ,  -5.5902e+12 ,  +6.1334e+16 , 
 0.0040 ,  +0.07328132 ,  +4.7385e-04 ,  -8.4897e-03 ,  -2.7361e+01 ,  +3.0530e+02 ,  -2.0218e+05 ,  -4.8638e+06 ,  -5.0712e+09 ,  +2.9575e+10 ,  +4.7201e+12 ,  +1.7662e+16 , 
 0.0050 ,  +0.08148553 ,  +3.9254e-04 ,  -2.6251e-02 ,  -2.0213e+01 ,  +3.5827e+02 ,  -5.3900e+04 ,  -5.5206e+06 ,  -4.9874e+09 ,  +3.0676e+10 ,  +2.9370e+13 ,  -8.7602e+16 , 
 0.0050 ,  +0.06914368 ,  +3.4652e-04 ,  -3.0142e-02 ,  -1.2790e+01 ,  +2.4705e+02 ,  +2.7567e+04 ,  -3.9073e+06 ,  -3.5301e+09 ,  +2.0836e+10 ,  +3.0295e+13 ,  -1.0336e+17 , 
 0.0050 ,  +0.05971553 ,  +3.1706e-04 ,  -2.9208e-02 ,  -9.3167e+00 ,  +1.7924e+02 ,  +5.0846e+04 ,  -2.9951e+06 ,  -2.5123e+09 ,  +1.5903e+10 ,  +2.3398e+13 ,  -8.1770e+16 , 
 0.0100 ,  +0.09814158 ,  +2.9815e-04 ,  -2.7750e-02 ,  -7.1690e+00 ,  +1.3230e+02 ,  +6.3209e+04 ,  -2.2757e+06 ,  -1.9541e+09 ,  +1.1962e+10 ,  +1.8494e+13 ,  -6.4388e+16 , 
 0.0100 ,  +0.07567658 ,  +3.0902e-04 ,  -2.6024e-02 ,  -5.0646e+00 ,  +7.5396e+01 ,  +5.7839e+04 ,  -1.2913e+06 ,  -1.5175e+09 ,  +6.5800e+09 ,  +1.4827e+13 ,  -5.2797e+16 , 
 0.0100 ,  +0.05755237 ,  +3.9275e-04 ,  -2.2780e-02 ,  -3.1059e+00 ,  +4.4817e+01 ,  +4.2874e+04 ,  -7.3378e+05 ,  -1.0949e+09 ,  +3.5071e+09 ,  +1.0988e+13 ,  -3.9872e+16 , 
 0.0100 ,  +0.04544368 ,  +5.5673e-04 ,  -1.3274e-02 ,  -1.2606e+00 ,  +1.3444e+01 ,  +1.8574e+04 ,  -2.5281e+05 ,  -4.7716e+08 ,  +1.2695e+09 ,  +4.7714e+12 ,  -1.7246e+16 , 
 0.0320 ,  +0.11887053 ,  +6.1645e-04 ,  -1.2928e-02 ,  +1.1884e+00 ,  -8.5217e+00 ,  -2.1449e+03 ,  +2.0072e+05 ,  +3.3763e+05 ,  -1.0755e+09 ,  +5.3653e+10 ,  -4.6384e+14 , 
 0.0320 ,  +0.09719947 ,  +4.7137e-04 ,  -1.4095e-01 ,  +6.8078e-01 ,  -5.3993e+00 ,  -1.4390e+04 ,  +3.3741e+05 ,  +2.9470e+08 ,  -1.9142e+09 ,  -2.9148e+12 ,  +1.0657e+16 , 
 0.1600 ,  +0.62160500 ,  +2.7131e-05 ,  -8.9403e-01 ,  +6.1024e-01 ,  +2.8196e+01 ,  -9.9414e+03 ,  -1.4635e+05 ,  +1.8225e+08 ,  +5.4442e+08 ,  -1.5013e+12 ,  +4.7797e+15 , 
 0.1600 ,  +0.62274316 ,  -2.5091e-05 ,  -9.0295e-01 ,  -1.0670e-01 ,  +8.6184e+00 ,  +8.7694e+03 ,  +1.4282e+04 ,  -1.2336e+08 ,  +1.6272e+08 ,  +8.7467e+11 ,  -2.4435e+15 , 
 0.0120 ,  +0.04249447 ,  -1.8983e-04 ,  -8.7837e-01 ,  +1.9196e-01 ,  -3.1170e+01 ,  +7.1333e+03 ,  +7.5650e+05 ,  -2.2967e+08 ,  -3.8144e+09 ,  +2.7726e+12 ,  -1.1113e+16 , 
 0.0140 ,  +0.03339316 ,  -2.1994e-04 ,  -4.4059e-01 ,  -1.9998e+00 ,  -1.3774e+01 ,  +3.6827e+03 ,  +3.9225e+05 ,  -1.4841e+08 ,  -1.9176e+09 ,  +1.9154e+12 ,  -8.0618e+15 , 
 0.0160 ,  +0.01934605 ,  -1.0986e-04 ,  -1.1098e-01 ,  -1.8655e+00 ,  +7.2253e+00 ,  -4.6945e+03 ,  -1.4923e+05 ,  +4.6344e+07 ,  +9.8756e+08 ,  -1.0785e+11 ,  -4.5066e+14 , 
 0.0350 ,  +0.01343553 ,  -8.5673e-04 ,  -1.8737e-02 ,  -9.0318e-01 ,  +1.3038e+01 ,  -2.2572e+04 ,  -5.2429e+05 ,  +5.3897e+08 ,  +3.7932e+09 ,  -5.0781e+12 ,  +1.6757e+16 , 
