--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m],[T] for polynom_b ---
 len[m]   angle[deg]  PolyB(n=0)   PolyB(n=1)   PolyB(n=2)   PolyB(n=3)   PolyB(n=4)   PolyB(n=5)   PolyB(n=6)   PolyB(n=7)   PolyB(n=8)   PolyB(n=10)  
 0.005  ,  +0.09041 ,  +0.00e+00 ,  +1.08e-03 ,  -3.89e+01 ,  +3.70e+01 ,  +7.45e+04 ,  -2.93e+06 ,  -1.37e+10 ,  +2.05e+10 ,  +1.07e+14 ,  -3.67e+17 , 
 0.005  ,  +0.08074 ,  +0.00e+00 ,  -2.09e-02 ,  -2.27e+01 ,  +1.46e+02 ,  -2.66e+05 ,  -3.71e+06 ,  -2.32e+09 ,  +2.70e+10 ,  +2.67e+13 ,  -1.55e+17 , 
 0.005  ,  +0.06893 ,  +0.00e+00 ,  -2.38e-02 ,  -1.47e+01 ,  -1.65e+02 ,  -8.52e+04 ,  +3.53e+06 ,  -2.18e+09 ,  -1.89e+10 ,  +2.63e+13 ,  -1.17e+17 , 
 0.005  ,  +0.05962 ,  +0.00e+00 ,  -2.73e-02 ,  -9.91e+00 ,  +2.45e+01 ,  -7.03e+04 ,  +9.64e+03 ,  -3.67e+07 ,  +2.43e+08 ,  +2.59e+12 ,  -2.09e+16 , 
 0.010  ,  +0.09813 ,  +0.00e+00 ,  -2.65e-02 ,  -6.44e+00 ,  +2.71e+01 ,  -5.10e+04 ,  -2.44e+05 ,  +5.64e+08 ,  +1.22e+09 ,  -5.37e+12 ,  +1.75e+16 , 
 0.010  ,  +0.07566 ,  +0.00e+00 ,  -2.63e-02 ,  -4.66e+00 ,  -8.19e-01 ,  +2.63e+03 ,  +1.24e+05 ,  -2.72e+08 ,  -6.52e+08 ,  +2.67e+12 ,  -9.43e+15 , 
 0.010  ,  +0.05679 ,  +0.00e+00 ,  -2.57e-02 ,  -3.13e+00 ,  -2.27e+00 ,  +2.60e+04 ,  +9.10e+04 ,  -7.49e+08 ,  -4.43e+08 ,  +7.98e+12 ,  -3.00e+16 , 
 0.010  ,  +0.04256 ,  +0.00e+00 ,  -1.85e-02 ,  -1.63e+00 ,  +1.45e+01 ,  +2.15e+04 ,  -2.07e+05 ,  -5.01e+08 ,  +1.20e+09 ,  +4.71e+12 ,  -1.59e+16 , 
 0.064  ,  +0.21470 ,  +0.00e+00 ,  -6.78e-02 ,  +3.14e-02 ,  +8.00e-01 ,  +6.59e+03 ,  +1.10e+05 ,  -1.77e+08 ,  -6.11e+08 ,  +1.91e+12 ,  -7.27e+15 , 
 0.160  ,  +0.62431 ,  +0.00e+00 ,  -9.18e-01 ,  +3.84e-01 ,  +2.33e+01 ,  +3.78e+02 ,  -4.43e+04 ,  -4.01e+06 ,  +2.97e+08 ,  +8.01e+10 ,  -4.12e+14 , 
 0.160  ,  +0.62465 ,  +0.00e+00 ,  -9.29e-01 ,  +3.33e-02 ,  +1.61e+01 ,  -6.78e+02 ,  +1.10e+04 ,  +3.06e+07 ,  +4.19e+06 ,  -3.56e+11 ,  +1.46e+15 , 
 0.012  ,  +0.03750 ,  +0.00e+00 ,  -4.82e-01 ,  -6.22e+00 ,  -2.34e+01 ,  +1.31e+04 ,  +2.95e+05 ,  -2.63e+08 ,  -1.59e+09 ,  +2.29e+12 ,  -6.93e+15 , 
 0.014  ,  +0.02834 ,  +0.00e+00 ,  -1.39e-01 ,  -4.21e+00 ,  -5.27e+01 ,  +2.00e+03 ,  +1.67e+05 ,  -8.49e+07 ,  -9.84e+08 ,  +1.20e+12 ,  -5.61e+15 , 
 0.016  ,  +0.01824 ,  +0.00e+00 ,  -4.24e-02 ,  -1.87e+00 ,  -1.32e+01 ,  -6.52e+03 ,  +3.88e+04 ,  +1.55e+08 ,  -3.57e+08 ,  -1.62e+12 ,  +5.94e+15 , 
 0.035  ,  +0.02772 ,  -4.72e-04 ,  -1.10e-02 ,  -1.18e+00 ,  +2.17e+00 ,  +1.11e+03 ,  -4.16e+04 ,  -2.73e+07 ,  +2.16e+08 ,  +2.94e+11 ,  -1.15e+15 , 
