# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 -3.9540486574904058e-07 +0.0000000000000000e+00 +4.9999999997915399e-02 -1.5816180631208994e-05 +0.0000000000000000e+00 +9.9999999987492416e-01
1.0000000000000001e-01 -1.5816152619957258e-06 +0.0000000000000000e+00 +9.9999999983323304e-02 -3.1632193178411748e-05 +0.0000000000000000e+00 +9.9999999949970209e-01
1.5000000000000002e-01 -3.5586185750164640e-06 +0.0000000000000000e+00 +1.4999999994371677e-01 -4.7447869194693496e-05 +0.0000000000000000e+00 +9.9999999887434976e-01
2.0000000000000001e-01 -6.3263937588443679e-06 +0.0000000000000000e+00 +1.9999999986658989e-01 -6.3263039837236788e-05 +0.0000000000000000e+00 +9.9999999799889383e-01
2.5000000000000000e-01 -9.8849113154740781e-06 +0.0000000000000000e+00 +2.4999999973943837e-01 -7.9077535867320124e-05 +0.0000000000000000e+00 +9.9999999687337160e-01
2.9999999999999999e-01 -1.4234133275066553e-05 +0.0000000000000000e+00 +2.9999999954976009e-01 -9.4891187650317916e-05 +0.0000000000000000e+00 +9.9999999549783114e-01
3.4999999999999998e-01 -1.9374013176153905e-05 +0.0000000000000000e+00 +3.4999999928505554e-01 -1.1070382515570201e-04 +0.0000000000000000e+00 +9.9999999387233141e-01
3.9999999999999997e-01 -2.5304496045844324e-05 +0.0000000000000000e+00 +3.9999999893282845e-01 -1.2651527795704459e-04 +0.0000000000000000e+00 +9.9999999199694212e-01
4.4999999999999996e-01 -3.2025518380027210e-05 +0.0000000000000000e+00 +4.4999999848058631e-01 -1.4232537523202249e-04 +0.0000000000000000e+00 +9.9999998987174366e-01
4.9999999999999994e-01 -3.9537008123578536e-05 +0.0000000000000000e+00 +4.9999999791584088e-01 -1.5813394576242291e-04 +0.0000000000000000e+00 +9.9999998749682739e-01
5.4999999999999993e-01 -4.7838884650566538e-05 +0.0000000000000000e+00 +5.4999999722610882e-01 -1.7394081793415073e-04 +0.0000000000000000e+00 +9.9999998487229569e-01
5.9999999999999998e-01 -5.6931058744457819e-05 +0.0000000000000000e+00 +5.9999999639891211e-01 -1.8974581973723703e-04 +0.0000000000000000e+00 +9.9999998199826168e-01
6.5000000000000002e-01 -6.6813432578323895e-05 +0.0000000000000000e+00 +6.4999999542177866e-01 -2.0554877876584918e-04 +0.0000000000000000e+00 +9.9999997887484948e-01
7.0000000000000007e-01 -7.7485899695048301e-05 +0.0000000000000000e+00 +6.9999999428224302e-01 -2.2134952221830243e-04 +0.0000000000000000e+00 +9.9999997550219411e-01
7.5000000000000011e-01 -8.8948344987534297e-05 +0.0000000000000000e+00 +7.4999999296784647e-01 -2.3714787689707264e-04 +0.0000000000000000e+00 +9.9999997188044176e-01
8.0000000000000016e-01 -1.0120064467891323e-04 +0.0000000000000000e+00 +7.9999999146613820e-01 -2.5294366920881081e-04 +0.0000000000000000e+00 +9.9999996800974955e-01
8.5000000000000020e-01 -1.1424266630275373e-04 +0.0000000000000000e+00 +8.4999998976467528e-01 -2.6873672516435873e-04 +0.0000000000000000e+00 +9.9999996389028556e-01
9.0000000000000024e-01 -1.2807426868327162e-04 +0.0000000000000000e+00 +8.9999998785102353e-01 -2.8452687037876630e-04 +0.0000000000000000e+00 +9.9999995952222909e-01
9.5000000000000029e-01 -1.4269530191554080e-04 +0.0000000000000000e+00 +9.4999998571275812e-01 -3.0031393007131008e-04 +0.0000000000000000e+00 +9.9999995490577054e-01
1.0000000000000002e+00 -1.5810560734570511e-04 +0.0000000000000000e+00 +9.9999998333746387e-01 -3.1609772906551330e-04 +0.0000000000000000e+00 +9.9999995004111142e-01
1.0500000000000003e+00 -1.7430501755101501e-04 +0.0000000000000000e+00 +1.0499999807127360e+00 -3.3187809176803520e-04 +0.0000000000000000e+00 +9.9999994492846445e-01
