--- model polynom_b (rz < 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]     angle[deg]     PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)     PolyB(n=7)     PolyB(n=8)     PolyB(n=10)   
 0.0010 ,  +0.01877237 ,  +1.0357e-03 ,  -3.9933e-03 ,  -2.1853e+01 ,  -1.4167e+01 ,  -3.7851e+05 ,  -1.8468e+06 ,  -1.0835e+09 ,  +2.5549e+09 ,  -3.6348e+13 ,  +1.4585e+17 , 
 0.0040 ,  +0.07328132 ,  +1.5509e-03 ,  -9.1147e-03 ,  -2.0403e+01 ,  +5.7779e+01 ,  -3.6262e+05 ,  -3.1566e+06 ,  -8.9050e+08 ,  +1.2370e+10 ,  -3.1797e+13 ,  +1.2619e+17 , 
 0.0050 ,  +0.08148553 ,  +1.9837e-03 ,  -2.6445e-02 ,  -1.4769e+01 ,  +1.8185e+02 ,  -2.5683e+05 ,  -4.7600e+06 ,  -5.0860e+08 ,  +2.7636e+10 ,  -1.2948e+13 ,  +5.5649e+16 , 
 0.0050 ,  +0.06914368 ,  +1.1928e-03 ,  -3.0476e-02 ,  -8.7230e+00 ,  +1.4124e+02 ,  -1.5079e+05 ,  -3.1103e+06 ,  +4.4997e+08 ,  +1.9642e+10 ,  -8.7058e+12 ,  +3.5662e+16 , 
 0.0050 ,  +0.05971553 ,  +8.1884e-04 ,  -2.9489e-02 ,  -6.3782e+00 ,  +1.1551e+02 ,  -7.8185e+04 ,  -2.2345e+06 ,  +3.7102e+08 ,  +1.4026e+10 ,  -5.0435e+12 ,  +2.0965e+16 , 
 0.0100 ,  +0.09814158 ,  +7.3911e-04 ,  -2.8055e-02 ,  -5.0306e+00 ,  +8.7411e+01 ,  -3.9597e+04 ,  -1.5334e+06 ,  +3.3143e+08 ,  +9.3176e+09 ,  -3.8680e+12 ,  +1.5821e+16 , 
 0.0100 ,  +0.07567658 ,  +6.3703e-04 ,  -2.6865e-02 ,  -3.5333e+00 ,  +7.3163e+01 ,  -3.0663e+04 ,  -1.2483e+06 ,  +6.0147e+08 ,  +7.4367e+09 ,  -7.1543e+12 ,  +2.9717e+16 , 
 0.0100 ,  +0.05755237 ,  +4.9184e-04 ,  -2.1909e-02 ,  -1.9988e+00 ,  +6.4810e+01 ,  -2.7011e+04 ,  -1.0722e+06 ,  +6.5477e+08 ,  +6.0954e+09 ,  -7.7998e+12 ,  +3.2603e+16 , 
 0.0100 ,  +0.04544368 ,  +4.5281e-04 ,  -3.5047e-03 ,  -5.3656e-01 ,  +3.0611e+01 ,  -3.1582e+04 ,  -3.5306e+05 ,  +8.1846e+08 ,  +1.5990e+09 ,  -9.2598e+12 ,  +3.6858e+16 , 
 0.0320 ,  +0.11887053 ,  +2.2458e-04 ,  +1.0767e-02 ,  +1.5599e+00 ,  +1.2994e+01 ,  -3.0040e+04 ,  +4.2165e+04 ,  +7.3299e+08 ,  -8.5785e+08 ,  -7.8624e+12 ,  +2.9808e+16 , 
 0.0320 ,  +0.09719947 ,  -4.1944e-04 ,  -1.2035e-01 ,  +1.1208e+00 ,  -2.0001e+00 ,  -4.7020e+04 ,  +4.9119e+05 ,  +1.1460e+09 ,  -3.4906e+09 ,  -1.1629e+13 ,  +4.1421e+16 , 
 0.1600 ,  +0.62160500 ,  -3.4248e-04 ,  -8.9821e-01 ,  +7.6510e-01 ,  +3.2281e+01 ,  -1.5121e+04 ,  -1.6997e+05 ,  +3.2908e+08 ,  +8.1871e+08 ,  -2.9537e+12 ,  +9.6536e+15 , 
 0.1600 ,  +0.62274316 ,  -2.8760e-04 ,  -9.0823e-01 ,  +1.3457e-01 ,  +1.2679e+00 ,  +4.6334e+03 ,  +1.7977e+05 ,  -1.1599e+07 ,  -8.5825e+08 ,  -5.4437e+11 ,  +3.8043e+15 , 
 0.0120 ,  +0.04249447 ,  -1.4405e-04 ,  -8.8856e-01 ,  +4.3958e-01 ,  -1.3014e+01 ,  -1.2880e+03 ,  +3.7971e+05 ,  +1.8895e+07 ,  -1.6521e+09 ,  -2.1359e+11 ,  +1.3331e+15 , 
 0.0140 ,  +0.03339316 ,  -9.7159e-05 ,  -4.4920e-01 ,  -1.9770e+00 ,  -1.2097e+01 ,  +5.0375e+03 ,  +3.5819e+05 ,  -1.6533e+08 ,  -1.8673e+09 ,  +2.0539e+12 ,  -8.9160e+15 , 
 0.0160 ,  +0.01934605 ,  -1.5327e-04 ,  -1.1255e-01 ,  -1.9136e+00 ,  +2.3630e+00 ,  -3.2947e+03 ,  +2.4303e+03 ,  -8.0134e+06 ,  -1.0936e+08 ,  +9.0482e+11 ,  -6.2577e+15 , 
 0.0350 ,  +0.01343553 ,  -1.8395e-03 ,  -1.6814e-02 ,  -9.5311e-01 ,  -2.4777e+01 ,  -1.7400e+04 ,  +2.5779e+05 ,  +5.0704e+08 ,  -8.8908e+08 ,  -5.9489e+12 ,  +2.4115e+16 , 
